Nitrogen;Phosphorus;Potassium;Temperature;Humidity;pH_Value;Rainfall;Crop
107;43;18;22.426.733;8.153.480.799;6.745.104.394;6.554.475.812;Cotton
123;44;21;2.578.544.484;7.500.539.324;7.641.116.569;9.139.578.861;Cotton
112;49;25;2.568.959.532;7.790.621.048;6.470.135.478;6.619.426.787;Cotton
119;44;15;2.214.593.688;828.597.549;7.091.992.365;6.065.381.719;Cotton
130;59;19;2.507.278.712;8.250.257.909;6.520.403.794;9.351.042.684;Cotton
127;53;24;2.221.506.982;7.617.851.932;6.127.939.628;7.040.557.612;Cotton
134;52;18;239.643.129;7.659.175.937;7.994.679.507;7.613.090.645;Cotton
109;36;18;2.540.059.227;7.653.237.965;7.524.707.577;625.138.867;Cotton
100;48;17;237.805.123;8.303.878.838;7.827.877.818;6.626.555.904;Cotton
132;52;19;2.416.402.322;767.433.897;6.436.691.764;6.194.626.051;Cotton
102;37;25;2.531.468.463;7.791.757.121;5.907.930.899;7.282.902.109;Cotton
111;39;22;2.260.361.557;803.509.046;6.135.025.006;8.857.395.505;Cotton
117;51;15;229.535.715;7.871.555.832;6.044.556.594;9.975.336.197;Cotton
136;36;24;2.274.446.976;8.041.198.458;759.781.958;9.007.326.633;Cotton
134;56;18;2.380.834.611;8.391.902.605;6.691.268.104;7.097.358.303;Cotton
112;54;15;2.546.228.792;8.156.641.891;6.175.492.306;7.688.582.484;Cotton
105;56;15;2.596.779.712;8.197.904.282;7.272.316.209;7.414.169.043;Cotton
140;45;15;255.308.271;8.004.662.756;5.801.047.545;9.939.557.151;Cotton
126;46;25;2.443.847.399;8.169.801.729;6.757.457.943;6.079.645.852;Cotton
106;49;24;2.303.887.865;7.647.039.772;6.983.395.573;9.064.770.699;Cotton
121;53;19;2.351.308.653;7.672.621.429;7.976.889.498;8.011.272.117;Cotton
108;60;17;2.275.805.656;7.675.768.356;6.558.902.588;9.776.600.619;Cotton
116;56;17;2.471.252.544;777.293.114;7.979.090.365;8.524.963.302;Cotton
100;52;19;2.345.969.093;8.244.777.468;7.903.528.673;9.350.153.555;Cotton
129;43;16;255.503.704;7.785.055.621;673.210.948;7.858.488.484;Cotton
118;44;23;2.208.458.267;8.282.904.143;6.691.690.476;6.706.459.777;Cotton
117;43;25;2.468.854.799;7.851.206.972;7.839.849.298;6.931.153.566;Cotton
126;37;21;2.584.997.269;8.416.855.231;661.448.588;7.703.421.249;Cotton
120;48;16;2.246.054.478;7.540.989.245;7.456.971.816;7.185.436.078;Cotton
102;45;16;2.365.629.976;7.752.425.987;72.942.193;748.984.994;Cotton
131;56;20;2.200.817.088;8.183.896.111;7.762.647.875;9.223.645.249;Cotton
114;40;17;2.432.630.461;8.013.456.404;6.363.406.102;6.945.072.055;Cotton
101;37;18;2.292.360.984;8.268.738.535;763.737.841;9.291.915.074;Cotton
106;46;20;2.343.821.725;7.863.388.824;6.200.671.976;8.115.072.105;Cotton
113;38;20;2.210.718.988;7.858.320.116;6.364.729.934;7.494.136.567;Cotton
102;53;21;2.303.814.028;7.611.021.529;6.913.678.684;9.149.697.481;Cotton
110;39;18;2.454.795.322;7.539.752.705;7.766.259.769;6.388.079.866;Cotton
107;58;15;2.373.868.041;7.577.503.808;755.606.399;7.663.669.195;Cotton
120;60;15;2.231.871.914;8.386.129.998;7.288.377.241;6.535.747.011;Cotton
89;47;38;2.552.468.965;7.224.850.829;6.002.524.871;1.518.869.972;Jute
60;37;39;2.659.104.992;8.294.164.078;6.033.485.257;1.612.469.997;Jute
63;41;45;2.529.781.791;868.870.535;7.121.933.579;1.966.249.511;Jute
86;40;39;2.572.100.868;8.816.513.579;6.207.459.637;1.756.086.697;Jute
96;41;40;2.358.419.277;7.200.460.848;6.090.060.478;1.904.242.157;Jute
100;35;36;2.531.042.337;7.201.364.411;6.346.715.209;1.905.577.618;Jute
63;37;43;2.341.798.979;8.508.640.476;6.661.957.897;1.857.446.728;Jute
70;43;40;2.435.564.134;8.880.391.021;6.176.860.192;1.691.168.028;Jute
67;55;44;26.284.017;7.514.640.198;7.251.847.296;1.822.685.447;Jute
74;40;40;2.513.842.773;8.312.053.888;6.386.259.978;1.693.388.465;Jute
89;53;44;2.488.692.811;7.191.711.523;7.319.735.475;1.502.498.675;Jute
74;46;45;2.575.734.909;8.836.668.522;6.025.028.997;1.894.263.485;Jute
89;41;38;2.312.844.351;7.468.322.732;6.344.751.947;1.998.362.913;Jute
60;55;40;249.949.957;8.895.692.783;702.777.956;1.514.935.635;Jute
67;43;38;2.521.622.704;7.088.259.632;7.299.304.715;1.958.645.552;Jute
70;38;35;2.439.736.241;7.926.861.738;7.014.063.944;1.642.697.011;Jute
74;49;38;2.331.410.442;714.509.053;7.488.014.404;1.644.970.373;Jute
90;40;39;2.572.668.885;8.186.171.563;6.626.503.893;1.919.649.389;Jute
82;35;44;2.696.656.378;7.821.047.693;6.239.011;1.698.391.177;Jute
73;45;37;2.370.467.146;7.463.745.355;6.742.688.094;1.812.783.964;Jute
85;53;38;2.490.075.709;7.384.186.449;6.588.017.308;1.538.990.984;Jute
81;56;36;2.339.605.743;7.260.512.854;7.097.586.415;1.747.876.411;Jute
84;55;38;268.748.389;7.978.725.152;6.956.682.743;1.731.017.097;Jute
80;45;42;231.426.498;7.499.739.774;7.380.396.262;1.519.035.477;Jute
76;54;45;2.429.496.635;7.762.976.013;6.176.618.831;1.849.800.516;Jute
76;56;39;2.439.459.498;8.989.106.506;6.551.130.445;1.971.220.049;Jute
81;40;45;257.629.429;8.076.238.215;6.427.726.565;1.745.071.843;Jute
76;44;45;254.879.684;8.448.235.878;6.740.947.635;1.687.848.886;Jute
69;47;40;2.537.122.686;762.403.666;6.130.136.384;1.838.270.791;Jute
82;40;45;2.621.312.799;8.170.476.368;6.667.633.355;1.801.237.765;Jute
69;57;35;2.430.748.599;7.854.340.987;6.186.814.392;1.862.337.571;Jute
81;36;38;2.376.554.749;8.798.329.901;6.334.837.865;1.503.166.152;Jute
67;60;38;2.479.853.023;7.853.037.059;716.214.284;1.622.847.429;Jute
72;51;40;2.320.683.504;7.409.956.958;7.422.318.499;1.994.766.779;Jute
65;39;45;2.366.805.429;7.089.000.744;6.768.001.309;1.844.633.281;Jute
78;50;43;2.512.417.673;8.572.530.641;6.348.441.469;1.595.718.087;Jute
77;52;41;2.389.069.041;8.346.409.075;6.097.294.061;1.677.230.632;Jute
89;52;42;2.309.433.785;8.145.139.295;614.132.902;1.966.587.013;Jute
62;49;37;2.421.744.605;8.285.284.045;7.479.248.124;1.661.365.886;Jute
90;48;45;2.406.475.727;7.131.342.851;6.509.174.789;1.536.390.212;Jute
66;47;36;2.485.441.411;744.407.048;657.256.106;175.572.958;Jute
80;52;39;2.641.915.161;7.685.691.248;7.165.696.848;1.972.101.782;Jute
89;52;45;2.489.326.318;7.701.222.585;7.207.457.208;196.469.984;Jute
77;51;44;2.325.583.402;827.015.932;7.124.333.547;1.662.160.846;Jute
94;37;41;247.634.518;8.706.071.115;6.463.538.707;1.791.630.865;Jute
75;41;35;2.497.042.599;7.862.697.699;6.856.833.064;1.666.415.254;Jute
60;55;36;2.612.797.248;8.049.172.597;7.132.389.299;1.506.326.874;Jute
62;56;35;2.597.825.807;8.165.769.588;6.235.357.638;1.633.488.091;Jute
84;40;42;262.830.571;7.335.763.537;6.704.273.839;1.866.898.282;Jute
100;56;40;2.638.905.406;8.331.240.346;7.433.313.409;1.761.516.409;Jute
75;56;44;252.746.335;737.459.581;6.109.478.059;1.680.432.282;Jute
78;46;42;2.309.499.564;7.845.959.697;7.095.413.294;1.553.851.533;Jute
82;48;36;2.579.351.957;8.176.904.006;6.352.076.783;1.932.418.382;Jute
100;58;41;2.317.403.323;8.788.255.345;6.658.769.991;1.606.217.342;Jute
88;50;40;2.563.215.038;7.995.150.917;7.051.822.472;1.822.582.277;Jute
67;41;40;25.848.795;8.781.661.683;7.333.143.205;1.526.194.403;Jute
72;42;43;2.656.767.277;8.090.424.543;6.352.771.037;1.812.915.605;Jute
89;40;43;2.624.532.085;7.297.198.375;7.124.050.134;1.899.711.184;Jute
89;57;43;2.691.515.043;7.319.897.535;6.998.787.171;1.772.233.048;Jute
61;41;44;2.436.972.377;8.211.319.791;6.537.914.958;1.599.210.934;Jute
79;45;43;2.571.901.283;7.915.532.398;7.171.054.239;1.871.735.424;Jute
84;40;43;2.501.157.559;883.313.023;7.228.268.228;1.694.168.014;Jute
98;43;35;2.540.785.911;7.644.048.625;7.319.952.206;1.886.372.826;Jute
75;36;44;2.328.081;7.427.607.475;6.613.341.343;1.537.447.398;Jute
89;58;35;2.398.651.719;8.209.053.379;6.096.838.784;1.670.576.456;Jute
91;41;37;2.448.556.447;8.320.630.007;6.132.570.523;1.922.316.221;Jute
77;48;36;2.586.705.009;8.409.985.284;736.008.498;1.548.390.847;Jute
66;58;35;235.643.831;7.946.283.115;7.321.619.041;18.525.947;Jute
62;59;41;242.248.758;7.489.465.426;7.175.170.657;1.924.931.257;Jute
82;35;35;2.549.386.782;8.697.061.481;7.299.076.163;1.765.268.267;Jute
61;41;35;2.497.178.693;7.947.557.931;6.842.966.479;1.957.571.622;Jute
99;57;38;2.480.624.984;8.209.281.674;6.356.295.568;1.563.616.174;Jute
70;42;43;2.316.814.977;7.666.724.969;6.508.342.839;1.571.215.052;Jute
90;59;35;2.425.133.493;8.986.454.053;7.098.227.926;1.751.742.112;Jute
73;43;42;2.658.361.011;7.800.774.772;6.310.699.968;1.548.238.864;Jute
67;46;44;2.682.489.244;7.820.392.774;7.093.328.631;1.539.199.807;Jute
84;37;42;2.549.674.786;8.113.449.097;6.691.074.249;1.699.288.234;Jute
72;41;36;2.409.874.353;8.057.226.761;6.187.746.776;1.768.604.109;Jute
71;56;37;2.318.866.654;8.620.899.734;6.491.506.245;176.103.677;Jute
64;53;38;2.624.347.471;7.851.063.754;6.855.362.875;1.834.065.252;Jute
65;54;39;2.375.091.572;7.114.782.585;7.124.571.593;1.600.889.553;Jute
60;58;37;2.613.871.511;791.188.943;6.067.302.109;1.714.892.533;Jute
86;39;43;2.614.576.648;7.123.690.851;6.432.051.512;1.931.007.598;Jute
90;50;44;2.691.643.698;7.348.655.995;6.253.408.852;1.714.716.375;Jute
91;38;36;265.232.969;7.717.331.847;7.287.318.723;1.578.548.562;Jute
87;48;38;2.381.579.631;8.094.023.552;7.161.865.733;190.312.216;Jute
72;41;36;2.650.838.667;8.684.264.005;6.065.898.283;1.529.801.697;Jute
71;54;35;2.663.952.463;7.095.705.996;7.311.077.075;1.993.355.744;Jute
82;46;41;233.250.131;7.979.609.448;6.581.693.772;1.873.096.148;Jute
71;52;43;2.647.549.543;7.396.164.569;6.732.826.127;1.802.513.601;Jute
80;43;43;2.378.756.036;7.436.794.079;6.014.572.075;1.726.442.654;Jute
77;55;43;2.549.941.707;7.599.987.588;6.663.559.451;1.937.141.828;Jute
95;57;41;2.324.925.555;7.365.346.838;6.434.610.995;1.847.674.863;Jute
63;47;35;2.698.582.182;8.905.587.886;7.432.768.147;1.938.778.713;Jute
93;43;38;2.361.475.336;8.614.290.267;6.987.332.927;1.502.355.238;Jute
87;44;43;2.387.484.465;8.679.261.344;6.718.725.189;1.775.147.313;Jute
88;52;39;2.392.887.902;8.807.112.278;6.880.204.617;1.546.608.736;Jute
90;39;37;2.481.441.246;8.168.688.879;686.106.911;1.907.886.386;Jute
90;39;43;2.444.743.944;82.286.484;67.693.455;1.909.684.885;Jute
84;38;43;2.657.421.679;7.381.994.896;726.158.085;1.593.223.075;Jute
91;21;26;2.633.377.983;5.736.469.955;7.261.313.694;1.916.549.412;Coffee
107;21;26;2.645.288.458;5.532.222.678;7.235.070.264;1.446.861.336;Coffee
83;38;35;2.570.822.684;5.288.667.115;718.915.558;1.367.325.092;Coffee
108;24;31;2.412.832.546;5.618.107.663;6.431.899.748;1.472.757.818;Coffee
116;28;34;2.344.372.334;6.039.523.266;642.321.105;1.222.103.248;Coffee
116;23;25;234.123.707;5.226.994.674;6.869.720.196;1.393.670.753;Coffee
109;31;27;2.305.951.896;5.040.609.436;6.973.839.707;1.644.971.875;Coffee
89;25;34;2.307.895.447;6.365.861.483;7.184.801.627;1.298.765.443;Coffee
118;18;32;276.496.114;5.111.044.023;6.351.823.783;1.228.392.822;Coffee
111;32;34;2.546.743.689;6.935.161.206;6.392.048.018;1.713.764.462;Coffee
84;36;28;267.350.622;5.555.164.819;6.119.892.347;1.406.305.213;Coffee
85;33;25;2.620.811.417;5.250.987.966;6.910.823.945;1.890.944.824;Coffee
99;15;27;270.424.167;5.727.927.475;6.501.157.208;1.656.872.119;Coffee
81;30;31;2.465.090.184;5.193.952.357;7.027.585.559;1.351.386.537;Coffee
95;39;29;2.735.152.643;5.599.375.012;713.411.409;1.489.812.525;Coffee
81;34;30;2.517.787.724;6.226.244.581;6.647.765.997;1.350.119.649;Coffee
80;15;28;2.311.438.731;6.800.096.043;6.703.270.635;1.618.944.624;Coffee
104;20;26;2.722.783.677;5.295.261.751;7.493.191.968;1.757.260.273;Coffee
109;29;28;2.326.316.991;605.160.021;6.724.688.503;1.941.755.471;Coffee
100;32;26;25.234.661;5.753.161.469;6.043.485.685;1.242.261.737;Coffee
100;24;28;2.559.535.262;5.772.920.846;7.101.661.011;1.957.733.251;Coffee
83;21;28;255.674.832;6.049.244.602;7.466.900.683;1.902.257.843;Coffee
120;23;28;2.567.324.193;5.129.043.632;6.877.799.264;1.962.736.367;Coffee
104;26;30;2.440.726.724;6.265.692.638;6.410.992.833;1.486.977.358;Coffee
108;33;31;2.369.287.069;6.676.090.123;7.393.825.704;1.446.576.424;Coffee
91;25;26;2.453.460.016;6.699.765.375;7.482.414.225;1.805.059.257;Coffee
86;26;27;2.713.140.403;5.289.368.299;6.081.172.981;1.924.280.381;Coffee
98;18;27;2.756.088.634;6.849.299.897;6.516.312.148;1.674.358.075;Coffee
111;27;31;2.359.302.313;5.527.564.977;6.043.330.951;1.913.980.675;Coffee
84;39;35;2.317.714.381;5.213.864.034;6.959.404.135;1.173.113.562;Coffee
98;27;27;2.471.384.065;5.129.142.534;7.238.109.556;1.976.439.711;Coffee
118;21;34;2.438.534.644;6.472.543.073;7.234.258.375;1.196.324.109;Coffee
103;27;31;2.715.998.538;5.159.100.753;6.691.541.233;1.261.752.206;Coffee
82;24;33;2.653.543.168;6.709.608.099;6.809.593.554;1.206.494.434;Coffee
86;31;35;2.701.207.284;6.076.645.256;6.485.761.419;1.914.508.931;Coffee
88;35;35;2.755.906.475;5.845.742.907;6.784.460.602;1.179.389.993;Coffee
84;27;29;2.332.293.161;5.300.366.334;7.167.092.586;1.682.644.287;Coffee
120;40;33;2.423.850.608;5.430.329.632;673.410.539;1.151.564.012;Coffee
106;40;30;2.342.611.644;6.410.651.528;6.779.984.384;1.226.847.408;Coffee
113;21;33;2.602.241.444;5.583.288.958;7.277.422.738;1.769.020.924;Coffee
117;34;25;2.483.846.178;567.685.316;721.270.048;1.244.135.035;Coffee
80;30;25;2.624.092.174;6.564.381.357;7.487.266.991;1.483.771.202;Coffee
88;21;27;2.443.011.925;6.602.411.187;7.231.166.546;1.816.368.274;Coffee
113;33;34;2.600.373.964;621.445.102;6.559.817.161;153.477.776;Coffee
87;23;28;2.622.367.404;6.226.594.559;6.979.590.627;1.937.461.968;Coffee
113;15;29;2.709.617.155;6.355.324.262;6.779.230.041;1.902.440.566;Coffee
98;29;30;2.564.004.392;6.103.273.481;6.217.974.349;1.994.735.636;Coffee
97;29;27;2.774.576.987;5.436.976.075;7.205.078.785;1.398.619.431;Coffee
85;35;32;2.624.928.198;5.428.617.819;6.854.011.265;1.331.120.232;Coffee
82;29;35;2.667.377.159;5.224.226.285;6.246.872.394;1.561.543.898;Coffee
103;33;25;2.710.210.397;557.497.332;6.911.066.044;1.395.013.171;Coffee
112;17;28;2.762.975.458;6.126.002.598;6.777.417.989;1.966.492.664;Coffee
99;19;33;275.364.547;5.551.673.151;6.273.741.983;1.306.377.143;Coffee
120;20;34;2.356.960.509;5.056.339.727;6.906.124.587;1.303.797.119;Coffee
114;27;28;2.499.451.759;5.793.250.202;7.162.802.357;1.928.736.822;Coffee
100;40;35;2.756.441.788;5.441.094.079;6.955.787.351;177.816.092;Coffee
108;35;25;2.398.143.338;6.110.935.084;6.971.963.169;1.615.279.095;Coffee
115;31;30;2.422.984.659;6.737.768.353;6.840.927.967;1.224.073.418;Coffee
87;28;30;2.560.153.969;6.866.257.977;6.536.676.653;1.688.383.605;Coffee
82;24;26;2.431.274.458;5.357.285.558;6.089.443.603;1.844.103.931;Coffee
94;26;27;2.636.629.861;5.225.738.495;7.456.460.375;1.773.176.161;Coffee
87;28;35;265.602.777;571.621.814;6.759.211.911;1.520.616.227;Coffee
118;40;35;2.635.034.208;5.850.650.238;7.460.174.812;1.215.586.297;Coffee
87;38;29;2.520.406.808;5.788.370.456;6.652.642.579;1.561.457.255;Coffee
92;40;30;2.335.723.208;5.518.792.166;6.026.287.448;1.716.976.946;Coffee
97;22;26;2.360.567.546;5.968.849.145;6.074.190.142;1.851.568.059;Coffee
99;40;32;2.418.471.151;6.994.807.345;7.045.543.056;1.632.708.732;Coffee
89;28;33;2.644.414.097;5.383.876.189;6.993.236.001;1.753.723.314;Coffee
112;39;29;2.612.492.233;6.337.479.229;6.726.528.895;1.478.035.305;Coffee
111;28;26;2.777.363.343;6.447.858.698;6.937.352.845;1.927.121.236;Coffee
114;20;26;2.555.656.667;6.267.087.838;727.905.689;1.935.866.233;Coffee
117;26;30;2.792.374.437;6.796.910.852;7.079.850.922;1.152.325.531;Coffee
111;29;31;2.605.968.403;5.231.098.539;6.136.286.518;1.613.432.535;Coffee
119;30;28;2.635.770.906;6.457.578.034;6.505.203.696;1.636.269.496;Coffee
116;40;33;2.491.370.487;5.415.319.242;7.042.089.492;1.295.481.144;Coffee
95;37;35;2.731.317.116;684.233.391;6.348.337.519;1.924.288.139;Coffee
86;40;33;261.387.869;5.226.311.691;7.432.322.234;1.363.027.766;Coffee
117;37;32;231.069.385;6.706.230.539;6.787.658.922;1.625.769.606;Coffee
105;18;35;2.352.648.086;6.844.030.686;6.743.417.121;1.718.839.938;Coffee
109;23;25;2.511.711.046;6.848.030.408;700.733.163;1.948.773.479;Coffee
80;18;31;2.402.952.505;5.884.880.599;7.303.033.217;1.346.803.969;Coffee
101;31;26;2.670.897.548;6.971.184.111;6.861.235.184;1.588.608.887;Coffee
103;33;33;2.671.717.393;5.050.148.528;7.131.435.858;1.268.073.984;Coffee
93;26;27;2.459.245.684;5.646.829.641;7.288.211.994;1.377.044.047;Coffee
104;35;28;2.751.006.055;5.066.687.215;6.983.732.393;1.439.955.548;Coffee
116;36;25;2.757.847.581;5.852.534.263;6.172.090.205;1.566.810.374;Coffee
107;38;29;2.665.069.302;5.756.695.719;635.118.177;145.105.065;Coffee
101;33;33;2.697.251.562;620.183.627;6.908.671.379;1.428.610.793;Coffee
107;31;31;2.317.124.551;5.297.841.162;6.766.184.468;1.531.201.644;Coffee
99;16;30;2.352.652.084;6.544.340.921;6.392.791.654;1.861.728.203;Coffee
103;40;30;2.730.901.814;55.196.224;6.348.316.257;1.414.831.644;Coffee
118;31;34;2.754.823.036;6.288.179.198;6.123.796.057;1.814.170.812;Coffee
106;21;35;25.627.355;5.704.151.119;7.428.523.634;1.885.506.536;Coffee
116;38;34;2.329.250.318;5.004.557.009;6.020.947.179;183.468.585;Coffee
97;35;26;2.491.461.008;5.374.144.743;6.334.610.249;1.662.549.307;Coffee
107;34;32;2.677.463.708;664.132.686;678.006.386;1.777.745.075;Coffee
99;15;27;2.741.711.238;5.663.636.248;6.086.922.359;12.792.461;Coffee
118;33;30;2.413.179.691;6.722.512.329;6.362.607.851;1.733.228.386;Coffee
117;32;34;262.724.184;5.212.739.421;6.758.792.552;1.271.752.928;Coffee
104;18;30;2.360.301.571;6.039.647.474;6.779.832.611;1.409.370.415;Coffee
